Ward Code,Diabetes_2010,Hypertension_2010,Diabetes_2011,Hypertension_2011,Diabetes_2012,Hypertension_2012,Diabetes_2013,Hypertension_2013,Diabetes_2014,Hypertension_2014,Diabetes_2015,Hypertension_2015,Diabetes_2016,Hypertension_2016,Diabetes_2017,Hypertension_2017,Diabetes_2018,Hypertension_2018,Diabetes_2019,Hypertension_2019
E05000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000043,0.669833666,0.624943609,0.925553184,0.87402494,0.3552827,0.424662106,0.340605917,0.393839384,0.364698707,0.381109604,0.436969339,0.454200943,1.180287038,1.106472441,1.15186686,1.103403708,1.219809433,1.094548929,1.195634873,1.026651607
E05000044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000045,1.399464467,1.324682116,1.460778063,1.371578395,1.532823318,1.396344368,1.501465245,1.327831137,1.463315936,1.365066263,1.483866712,1.333668551,1.457389937,1.281658678,1.434521118,1.321144004,1.428139223,1.301192649,1.449044563,1.355202045
E05000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000049,0.888083404,0.82020081,0.918299472,0.794342787,0.837846339,0.78572291,0.831943374,0.737758806,0.859100429,0.749947592,0.933912876,0.805823729,0.90604004,0.760137023,0.926405352,0.774413058,0.915488849,0.737238623,0.983417297,0.822471446
E05000050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000051,1.792122711,1.502756652,2.055457045,1.67958219,1.804519953,1.507192206,1.842824958,1.486765743,1.988469112,1.593669137,2.08829838,1.632975657,2.015796699,1.569635942,2.060362064,1.567931631,2.102288938,1.597306538,2.098470245,1.612330575
E05000052,0.583797718,0.663975886,0.593425938,0.673792823,0.702016587,0.781852634,0.570052023,0.731093918,0.520661078,0.700525388,0.541653617,0.699420744,0.546987846,0.68930443,0.568435005,0.721793032,0.550520488,0.651003849,0.58221573,0.690574481
E05000053,1.941299023,1.88563387,2.111120793,2.032450612,1.902966189,1.814359258,1.93201786,1.812539937,1.854088464,1.755625651,1.862437853,1.688863077,2.177564513,1.953486728,2.131006908,1.993765276,2.122671054,2.038398207,2.086562627,1.985124879
E05000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000055,1.735320906,1.7172166,1.828510434,1.806028261,1.799242283,1.639459033,1.784831563,1.566097178,1.802080497,1.568513388,1.771063137,1.532827826,1.701716877,1.500466826,1.755251612,1.573383329,1.777826667,1.622720179,1.844503418,1.739906108
E05000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000057,2.370467578,2.206722958,2.376662213,2.256062146,2.442808273,2.181596069,2.393441783,2.169066158,2.383537677,2.177872112,2.427092402,2.176158343,2.340916434,2.12840339,2.328571523,2.121249501,2.321460692,2.057820498,2.402348443,2.175179588
E05000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000061,2.28970483,2.083470068,2.481217415,2.219458846,2.292723471,2.123283698,2.317683586,2.103981805,2.410942751,2.126116123,2.551786517,2.304578398,2.480745785,2.173203871,2.380212648,2.115789612,2.355511107,2.013009364,2.532856972,2.165292272
E05000062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000063,2.838172802,2.551334412,2.791830649,2.564518315,3.063259693,2.734552437,3.003870853,2.719063523,3.016953927,2.647075972,3.210433828,2.73806459,2.955932163,2.510873424,2.912045735,2.546791558,2.860789202,2.467588184,2.848309125,2.496383258
E05000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000087,0.710941345,0.494301056,0.839233071,0.564858866,0.666668344,0.481317705,0.720456541,0.521104655,0.736877692,0.559299439,0.778071572,0.560070932,0.81088014,0.547757593,0.849564632,0.589512361,0.909063406,0.616917298,0.851550556,0.599531206
E05000088,2.829773668,2.394255146,3.057470338,2.642938227,2.896147931,2.29714257,2.955963133,2.300390968,3.02830981,2.316584124,3.209772972,2.468234813,3.132045712,2.471485821,3.194421745,2.567831705,3.12393791,2.531972054,3.133649766,2.551672264
E05000089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000091,3.863580084,3.44034573,3.817107664,3.542346922,4.047988923,3.556767951,4.002750981,3.553077014,3.920657148,3.624832132,3.966600389,3.611322298,3.880297933,3.524312748,3.761637747,3.302618388,3.303104742,3.019359468,3.502443925,3.315376235
E05000092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000094,2.271139134,1.69377807,2.45665563,1.631589916,2.368716792,1.662749438,2.387334948,1.690406316,2.375034978,1.695055323,2.451339863,1.735664434,2.389854946,1.680255571,2.466017687,1.722045304,2.424763539,1.633714241,2.529835444,1.633161409
E05000095,2.183460088,1.655180949,2.165338833,1.691186338,2.140992196,1.579697823,2.077266966,1.551125472,1.97534423,1.540598038,2.039548693,1.521163941,1.988951398,1.507799607,1.969460334,1.515429551,1.966976957,1.515254468,2.241473752,1.708681514
E05000096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000098,0.937335854,0.849380202,1.019870073,0.807304056,1.014796688,0.814796928,0.965449347,0.780669684,0.925632146,0.751437939,0.881408277,0.729241671,0.885126104,0.695159477,0.94290039,0.748771402,0.977329324,0.757108942,0.945742683,0.710427412
E05000099,2.2915464,1.852506138,2.453489983,1.937890956,2.614145334,2.020198209,2.584324515,1.998802724,2.620248086,1.993917418,2.825527081,2.03372118,2.859727306,1.987329954,2.724074246,1.896776487,2.765168263,1.949505019,2.580023362,1.884639092
E05000100,3.971412032,2.798969998,4.297691902,2.967485006,3.907909198,2.653196163,3.888322365,2.623118449,3.945654972,2.63620954,4.058475298,2.63145377,4.007615272,2.572011164,4.091130133,2.676402076,4.002920808,2.608856088,4.261346674,2.813425427
E05000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000103,0.947648419,0.496664471,1.300747905,0.673686083,0.782590468,0.474804642,0.774907281,0.478748773,0.967774109,0.557517573,1.018757082,0.573144405,1.065072884,0.577376374,1.162346917,0.608327928,1.273135473,0.672732413,1.313821918,0.688700305
E05000104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000105,2.108555116,1.453675869,2.273016841,1.567159703,2.236707248,1.414111078,2.266550115,1.480425288,2.341923068,1.549151976,2.341932135,1.560173173,2.505962361,1.76328481,2.319434499,1.631957959,2.27830965,1.582192596,2.306965412,1.624585183
E05000106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000123,2.655494056,1.927696269,2.659996515,1.889964759,3.044342633,2.161387799,2.94881877,2.122461348,2.924423958,2.085161056,2.954705205,2.071997962,2.875903477,1.993428277,2.666410884,1.912720411,2.491928163,1.786050603,2.439706768,1.737683753
E05000124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000128,0.188694504,0.201377328,0.19115342,0.211192437,0.240553328,0.202077674,0.214900232,0.199116618,0.208345616,0.194559086,0.203287476,0.196537877,0.181167854,0.183160082,0.187641522,0.191970868,0.177145389,0.174772514,0.174289265,0.179062879
E05000129,1.272672729,1.071377528,1.338301698,1.088363661,1.34528936,1.09241037,1.26573562,1.084767758,1.298176583,1.046066466,1.327786924,1.104110099,1.400516796,1.078457963,1.389010111,1.092823023,1.354973331,1.101905858,1.341949543,1.068234977
E05000130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000132,0.737026739,0.618456195,0.850113033,0.734446478,0.699995209,0.479379213,0.715632385,0.472067416,0.674167067,0.494729739,0.785817485,0.642056692,0.876382278,0.705334307,0.895621839,0.723375466,0.904293801,0.770683715,0.871893034,0.781499474
E05000133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000134,1.297313498,1.132898177,1.449793055,1.205218393,1.350896181,1.169064628,1.27302726,1.172715625,1.295853559,1.178096483,1.381791382,1.180737411,1.414551627,1.147503797,1.428860208,1.168321178,1.392992709,1.120861934,1.457748591,1.15890175
E05000135,1.376370413,1.527780107,1.48045523,1.536989598,1.395327689,1.556828319,1.334564488,1.534610647,1.348451349,1.537982562,1.395339906,1.502844318,1.407273559,1.50894859,1.435633409,1.480388303,1.491130118,1.458697047,1.509005323,1.475900604
E05000136,1.666529789,1.465421083,1.815918762,1.520458473,1.658025144,1.435568636,1.380941558,1.289101664,1.30492245,1.233173818,1.458043969,1.255386942,1.700886781,1.344292233,1.789082984,1.388328648,2.035183595,1.509562354,1.919635598,1.467859142
E05000137,0.342010214,0.27545362,0.378963292,0.276798482,0.341417648,0.277589965,0.305979272,0.265411421,0.310041805,0.237685802,0.31823874,0.248888755,0.3315454,0.254845783,0.358601027,0.267490318,0.350025176,0.253413946,0.391759292,0.252497235
E05000138,1.391054497,0.967147734,1.564786496,0.995659246,1.441641873,0.992247711,1.423204745,0.973190583,1.469208539,0.925282838,1.459605603,0.932428582,1.469658908,0.900562822,1.482127529,0.8978167,1.382971698,0.830655081,1.484718391,0.904203818
E05000139,3.52491823,2.967279478,3.785904773,2.990283284,3.756297463,3.091102392,3.967023756,3.246653558,4.18041974,3.245147364,4.307801033,3.343939608,3.952510809,3.094486196,3.946851794,3.091820487,3.797836331,2.983505601,3.837240424,2.99918036
E05000140,1.818329013,1.144172305,2.0084385,1.130149775,1.907470092,1.210623134,1.923682103,1.166847823,1.925217328,1.100681957,2.005042625,1.070229691,2.038848688,1.119993951,2.081709478,1.137221273,2.098729271,1.132218056,2.09667889,1.112488838
E05000141,1.041855943,0.857376689,1.086790882,0.834165227,1.081526118,0.860822685,1.040695601,0.860473772,1.110473093,0.897485408,1.148167463,0.895184268,1.128814563,0.866859315,1.101073818,0.8397761,1.121922135,0.82043143,1.163192243,0.806353538
E05000142,1.854496562,1.48580953,2.039201122,1.461358477,1.856981636,1.570565449,1.805555555,1.487225219,1.860616747,1.513057734,2.048719039,1.665548718,1.943101733,1.525806918,2.005623468,1.570161127,2.085275184,1.466845878,2.123595142,1.454158503
E05000143,1.069014683,0.526626345,1.107402567,0.519367355,1.039900057,0.537109703,0.963679665,0.496317596,0.964241729,0.508210011,0.973358369,0.493000664,0.94264477,0.470088631,0.987301915,0.51481689,0.928878223,0.470061434,1.021652853,0.512904322
E05000144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000145,0.775732222,0.597197437,0.813081805,0.677679509,0.749431293,0.541003454,0.697233774,0.496691436,0.713305173,0.505226042,0.756289155,0.539379647,0.742809756,0.548758638,0.764974384,0.592806642,0.829811927,0.651117923,0.829634723,0.696013754
E05000170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000173,2.453938216,1.884635807,2.475885263,1.92045339,2.815157221,2.082062247,2.622178792,1.969415953,2.774306697,2.185693978,2.956011594,2.285910148,2.511503217,1.925695801,2.738917813,2.10496976,2.734043849,2.206734648,2.557602512,2.096357603
E05000174,0.273241911,0.240018365,0.266390498,0.223431941,0.297493041,0.232271859,0.27408808,0.221932372,0.271802585,0.207495627,0.263792993,0.21609948,0.259059661,0.210826084,0.27136988,0.210195068,0.266617448,0.226421458,0.263086861,0.22796303
E05000175,0.844455471,0.512389963,0.902779352,0.492961946,0.870808839,0.528591072,0.857969822,0.525200424,0.822399286,0.494428395,0.890589877,0.521318141,0.876037091,0.503234906,0.937574593,0.511247404,0.885613816,0.496410811,0.897073383,0.482472712
E05000176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000179,1.132698565,1.120346528,1.164797872,1.105741927,1.322003028,1.202446591,1.319446914,1.138383299,1.258278094,1.083492195,1.24314792,1.070310143,1.185794783,1.066479937,1.149163477,1.057481997,1.084980671,1.050352802,1.098240108,1.072306518
E05000180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000182,1.551729645,1.305722898,1.486979916,1.315368846,1.824118073,1.367974645,1.636559507,1.319287168,1.584483732,1.248863406,1.551501103,1.260787292,1.100080826,0.957594466,1.490950265,1.2278148,1.440030051,1.202755294,1.408687321,1.224081404
E05000183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000188,2.718852284,1.880284248,2.778088316,1.866744603,2.957272697,1.942950331,2.727643488,1.926233342,2.712071952,1.860601773,2.661575196,1.798862943,2.475641463,1.706175908,2.617704352,1.815073093,2.535176983,1.701059068,2.601036973,1.751744233
E05000189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000191,1.964110769,1.305822704,1.965958698,1.348561553,2.255723485,1.315180937,2.122117388,1.282150221,2.015302145,1.247224024,2.011412711,1.245072307,1.85128781,1.166111078,1.915815775,1.241722527,1.889638988,1.214367668,1.92191531,1.265268282
E05000192,3.848593158,3.07858754,3.851463861,3.058032598,4.278234612,3.258694704,4.083889976,3.159140465,3.944364429,3.107791404,3.87727816,3.017955913,3.126187611,2.488799468,3.412379913,2.712650626,3.551611392,2.852309248,3.66737326,2.93524849
E05000193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000196,1.188415617,1.022228876,1.271220658,1.030959643,1.389605882,1.157165375,1.40958959,1.100809932,1.468730552,1.101938107,1.467963287,1.131824186,1.463707818,1.059615625,1.421194693,1.045035482,1.430772603,0.994514543,1.381788442,1.037038703
E05000197,2.68428791,1.694468731,2.88359861,1.85743621,2.782966333,1.725641413,2.804072666,1.757914863,2.786025223,1.785860045,2.836475277,1.778689568,2.610945327,1.658342703,2.754396743,1.699566878,2.83150839,1.812269373,2.90583905,1.892349033
E05000198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000201,3.56421913,2.322003314,3.833899708,2.506243434,3.661810856,2.325830902,3.845046118,2.39549943,3.850105471,2.429986439,4.164351753,2.703289152,3.912074492,2.550999073,3.924584453,2.568178988,3.971151158,2.542903292,3.898436355,2.524014434
E05000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000203,6.239688148,5.328774178,10.07326978,8.502260175,3.777047609,3.427948822,3.967405359,3.521073365,4.05665612,3.558005621,3.987294788,3.577969858,4.022521057,3.621695235,4.046338966,3.541585579,4.077541081,3.448476703,4.452747458,3.56960604
E05000204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000205,3.355578748,2.53839152,4.026263088,2.850521839,2.907078896,2.49165409,2.930074787,2.457433318,3.275376845,2.521071216,3.860952602,2.846291157,3.919797546,2.775126404,4.03765313,2.788317509,4.320897881,2.846134389,4.357323016,2.908563566
E05000206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000212,0.857836369,0.535101903,1.305367974,0.76978076,0.42768483,0.364319013,0.440620174,0.359567992,0.448001625,0.293483743,0.506157941,0.290328312,0.549694872,0.294330368,0.568054491,0.286328819,0.574366147,0.314780648,0.78119794,0.438413765
E05000213,3.149940544,3.57204623,3.576003379,3.680439497,2.966012198,3.57166717,2.93464109,3.416745717,3.340685868,3.70595451,3.933248428,4.179527277,3.790247052,3.942930548,3.919276911,3.970264657,3.848245579,3.832667077,3.917478453,3.77706809
E05000214,1.76747738,1.334311437,1.879609057,1.313960896,1.742473134,1.378207063,1.745007157,1.320843462,1.783904578,1.311063289,1.835339608,1.302434683,1.752334833,1.309781644,1.923897608,1.446895088,2.044024663,1.413781759,1.946403344,1.30816774
E05000215,2.020526466,2.321552188,2.029484648,2.303117482,2.159469909,2.534014153,2.087201834,2.50157935,2.112644508,2.381776167,2.145738814,2.352713919,2.114184929,2.282059753,2.075997552,2.246515697,2.060826093,2.128470156,1.993348403,2.162170312
E05000216,0,0,0.00018976,0.001091119,0.000754603,0.000657343,0.000867901,0.000652161,0.001303644,0.000275141,0.000120678,0.000187722,0.000433951,0.000414226,0,0,3.97E-05,0,0,0
E05000217,1.785532638,1.952076971,2.039904248,2.005048965,1.758224934,1.907995439,1.691896499,1.848306688,1.74783654,1.919866818,1.769368135,1.919844527,1.681572686,1.796049733,1.860671156,1.924031702,2.054713111,2.072329353,2.069473242,2.027382952
E05000218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000221,1.556657798,1.475313891,1.587793172,1.538373827,1.751892737,1.44804977,1.714430639,1.444378569,1.666122468,1.475093188,1.628174628,1.524242912,1.554315227,1.517502679,1.552689295,1.546468847,1.534551584,1.559949873,1.514694725,1.554617635
E05000222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000226,3.795252068,3.01503084,4.306269091,3.388755041,3.411373426,2.732174598,3.334583779,2.667519746,3.390661162,2.759683981,3.422518123,2.768673278,3.424002031,2.704910218,3.710308334,2.957318512,4.558894869,3.685707059,4.519864355,3.644802953
E05000227,1.985265728,1.504892509,2.027821345,1.51518078,2.133031972,1.585587082,1.9854833,1.523265351,1.94920911,1.537376596,1.942999898,1.497479167,1.894771645,1.470328619,1.9312025,1.501942823,1.917750013,1.483745322,1.984102472,1.495870151
E05000228,1.576982369,1.43202587,1.560877784,1.380774965,1.615552489,1.521281484,1.542635615,1.45731145,1.485691966,1.354661675,1.459640082,1.357685191,1.43616768,1.303660308,1.40302104,1.333736313,1.372060535,1.257649553,1.468486247,1.271620487
E05000229,0.001324288,0.004639,0.001538651,0.0049202,0.00160982,0.00402455,0.000922248,0.004056244,0.001087462,0.006225065,0.001352602,0.003680685,0.001492528,0.003001493,0.002800501,0.003123915,0.000815047,0.00673531,0.000653046,0.003836652
E05000230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000250,1.06624805,0.973180031,0.946996035,0.957327776,1.318174915,1.05080491,1.200183791,1.002867203,1.122734416,0.923291342,1.145356667,0.950825305,0.952472768,0.90366787,0.896714472,0.919924908,0.851885547,0.916192186,0.838159068,0.900725348
E05000251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000253,0.527254269,0.527596463,0.57653611,0.587806242,0.553375591,0.535189657,0.608046754,0.547642339,0.559660678,0.526855728,0.610680118,0.570053702,0.612745706,0.566501305,0.595340127,0.577455721,0.688155038,0.672152125,0.607363712,0.612487172
E05000254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E05000255,0.128248912,0.156432521,0.121455438,0.128748602,0.186482783,0.203130764,0.17996774,0.198171314,0.173407154,0.173302805,0.159736289,0.153819466,0.131187438,0.121095266,0.132288394,0.117892971,0.142203403,0.12699877,0.150638243,0.156789346
E05000256,0.735169771,0.922322694,0.71844034,0.874260445,0.827455814,0.968053459,0.774695305,0.925854562,0.725203384,0.916797686,0.66466518,0.894865813,0.656412232,0.853832574,0.659661085,0.811031825,0.693471157,0.814616977,0.667525574,0.785194515
